CustID,Premium,Model_Year,Owner_Type,Road side addon,No Claim bonus discount,Electric add on rate,Company,Car Type,RTO,CNGkit,Paymentmode,Total IDV,Seats,Acquisition Channel
18219,"31,104",2011,2,1,"1,242",594,Hyundai,Sedan,Mumbai,1,Digital Wallet,"805,836",5,In Direct
18220,"27,505",2001,2,1,"1,253",532,Honda,HatchBack,Mumbai,0,Digital Wallet,"663,530",6,Direct
18221,"30,775",2009,1,0,"1,208",310,Mahindra,Sedan,Mumbai,1,UPI,"772,831",6,Direct
18222,"29,410",2001,2,1,"1,368",459,Hyundai,Sedan,Pen,0,Digital Wallet,"707,267",5,In Direct
18223,"29,595",2013,2,1,"1,227",467,Honda,HatchBack,Mumbai,1,Digital Wallet,"781,619",5,Direct
18224,"30,950",2003,1,1,"1,597",455,Mahindra,HatchBack,Thane,1,UPI,"647,844",8,Direct
18225,"31,424",2014,1,0,"1,304",362,Hyundai,HatchBack,Pen,1,Digital Wallet,"709,962",8,In Direct
18226,"33,508",2002,1,0,"1,369",317,Mahindra,Sedan,Mumbai,0,Net Banking,"849,724",7,In Direct
18227,"32,354",2007,2,1,"1,275",459,Maruti,Sedan,Mumbai,0,Digital Wallet,"559,637",7,In Direct
18228,"34,442",2016,1,1,"1,336",511,Maruti,Sedan,Navi Mumbai,0,UPI,"682,538",6,Direct
18229,"28,228",2004,1,0,"1,269",367,Hyundai,Sedan,Mumbai,1,Net Banking,"674,006",8,In Direct
18230,"25,655",2009,1,0,"1,559",520,Honda,HatchBack,Navi Mumbai,1,Digital Wallet,"600,657",8,Direct
18231,"30,150",2007,2,1,"1,284",472,Honda,HatchBack,Navi Mumbai,1,UPI,"631,551",8,In Direct
18232,"33,517",2011,1,1,"1,555",505,Maruti,HatchBack,Mumbai,0,Credit Card,"598,395",7,In Direct
18233,"32,853",2008,2,1,"1,303",382,Maruti,HatchBack,Pen,1,Net Banking,"567,522",5,Direct
18234,"25,068",2011,2,0,"1,590",399,Honda,HatchBack,Pen,1,Net Banking,"604,895",8,Direct
18235,"32,279",2013,2,1,"1,563",418,Honda,Sedan,Mumbai,0,Credit Card,"702,639",5,Direct
18236,"30,270",2005,1,0,"1,366",542,Hyundai,HatchBack,Pen,1,Credit Card,"665,802",8,In Direct
18237,"31,476",2016,1,1,"1,578",506,Hyundai,HatchBack,Navi Mumbai,0,UPI,"713,678",8,In Direct
18238,"25,492",2006,1,1,"1,417",439,Hyundai,Sedan,Pen,1,UPI,"635,349",8,In Direct
18239,"32,064",2012,1,0,"1,341",367,Maruti,Sedan,Navi Mumbai,0,Credit Card,"582,881",6,In Direct
18240,"34,556",2011,2,1,"1,309",459,Mahindra,HatchBack,Pen,0,Credit Card,"818,650",7,In Direct
18241,"26,444",2017,1,0,"1,325",335,Honda,HatchBack,Mumbai,0,Credit Card,"670,455",8,In Direct
18242,"33,458",2011,2,0,"1,531",379,Honda,Sedan,Thane,1,UPI,"830,153",5,Direct
18243,"26,627",2010,2,1,"1,385",587,Honda,HatchBack,Mumbai,1,Net Banking,"765,849",7,Direct
18244,"28,343",2006,2,0,"1,303",422,Honda,Sedan,Thane,0,Digital Wallet,"566,074",7,Direct
18245,"30,109",2008,1,0,"1,239",303,Mahindra,Sedan,Mumbai,1,UPI,"578,346",5,Direct
18246,"29,954",2005,2,1,"1,348",558,Hyundai,HatchBack,Mumbai,1,UPI,"758,004",7,Direct
18247,"28,551",2004,1,0,"1,254",449,Hyundai,HatchBack,Mumbai,0,Net Banking,"579,729",6,Direct
18248,"31,336",2015,1,0,"1,288",361,Honda,Sedan,Pen,0,UPI,"709,619",7,Direct
18249,"34,188",2007,2,1,"1,570",462,Maruti,HatchBack,Mumbai,0,Credit Card,"550,316",5,In Direct
18250,"30,373",2015,2,1,"1,467",303,Honda,Sedan,Navi Mumbai,1,Net Banking,"735,872",6,In Direct
18251,"27,550",2013,1,0,"1,494",553,Mahindra,HatchBack,Navi Mumbai,1,Digital Wallet,"550,878",5,In Direct
18252,"33,128",2011,2,1,"1,300",469,Mahindra,Sedan,Mumbai,1,Net Banking,"590,560",6,Direct
18253,"34,345",2007,2,0,"1,372",517,Honda,Sedan,Mumbai,0,Credit Card,"662,919",7,In Direct
18254,"25,601",2004,2,0,"1,543",341,Hyundai,Sedan,Navi Mumbai,1,Net Banking,"577,630",8,Direct
18255,"29,135",2001,2,1,"1,217",524,Maruti,HatchBack,Pen,1,UPI,"647,636",7,In Direct
18256,"26,324",2011,1,1,"1,488",428,Honda,HatchBack,Pen,1,UPI,"795,346",5,In Direct
18257,"30,045",2003,1,0,"1,429",515,Hyundai,HatchBack,Mumbai,0,Credit Card,"668,355",7,In Direct
18258,"30,285",2008,2,1,"1,451",598,Honda,Sedan,Thane,0,UPI,"734,620",6,Direct
18259,"25,004",2016,2,0,"1,476",342,Maruti,HatchBack,Navi Mumbai,0,Credit Card,"745,462",6,In Direct
18260,"27,407",2006,1,1,"1,259",375,Mahindra,HatchBack,Mumbai,0,Digital Wallet,"727,437",5,Direct
18261,"33,454",2009,2,0,"1,367",520,Honda,Sedan,Thane,0,Credit Card,"582,546",7,Direct
18262,"34,034",2013,1,1,"1,225",502,Hyundai,Sedan,Pen,0,Net Banking,"677,175",8,Direct
18263,"27,686",2015,2,0,"1,264",364,Mahindra,Sedan,Mumbai,1,Net Banking,"719,994",8,Direct
18264,"25,719",2001,2,0,"1,287",583,Mahindra,HatchBack,Pen,1,Net Banking,"623,366",7,Direct
18265,"34,867",2012,2,0,"1,471",534,Maruti,Sedan,Pen,1,Digital Wallet,"630,702",5,Direct
18266,"28,360",2009,1,1,"1,359",315,Maruti,HatchBack,Navi Mumbai,0,UPI,"790,710",5,In Direct
18267,"33,395",2010,2,1,"1,483",587,Mahindra,HatchBack,Thane,0,Net Banking,"771,835",6,Direct
18268,"30,260",2019,1,0,"1,390",544,Maruti,Sedan,Mumbai,0,Digital Wallet,"556,363",5,In Direct
18269,"33,906",2001,1,1,"1,382",479,Honda,HatchBack,Navi Mumbai,1,Credit Card,"830,916",6,Direct
18270,"28,946",2005,2,1,"1,413",528,Maruti,Sedan,Navi Mumbai,0,Net Banking,"665,808",7,Direct
18271,"29,350",2001,2,1,"1,590",507,Hyundai,HatchBack,Thane,0,UPI,"559,103",7,In Direct
18272,"28,661",2008,1,0,"1,590",324,Hyundai,HatchBack,Navi Mumbai,0,Digital Wallet,"566,141",5,In Direct
18273,"33,812",2013,1,0,"1,454",581,Honda,Sedan,Thane,0,Net Banking,"621,171",6,In Direct
18274,"25,983",2017,1,1,"1,366",563,Honda,Sedan,Navi Mumbai,0,Credit Card,"671,638",8,In Direct
18275,"30,710",2002,2,0,"1,266",461,Hyundai,HatchBack,Thane,1,Net Banking,"710,884",7,In Direct
18276,"27,400",2012,1,1,"1,474",473,Maruti,HatchBack,Mumbai,1,Net Banking,"761,812",5,Direct
18277,"27,061",2002,2,0,"1,525",578,Maruti,Sedan,Pen,0,UPI,"779,164",5,Direct
18278,"34,593",2012,1,1,"1,248",361,Mahindra,HatchBack,Navi Mumbai,0,UPI,"806,412",8,Direct
18279,"28,154",2006,2,0,"1,489",442,Mahindra,HatchBack,Thane,0,Credit Card,"803,006",7,Direct
18280,"33,369",2014,2,1,"1,352",340,Maruti,Sedan,Thane,1,Credit Card,"727,462",5,In Direct
18281,"30,323",2003,1,1,"1,201",309,Hyundai,Sedan,Navi Mumbai,1,Net Banking,"732,376",6,Direct
18282,"31,900",2000,1,0,"1,373",305,Maruti,Sedan,Thane,1,Credit Card,"613,243",7,Direct
18283,"27,304",2009,1,0,"1,518",464,Maruti,Sedan,Navi Mumbai,1,Credit Card,"618,539",7,Direct
18284,"34,831",2011,2,1,"1,464",584,Hyundai,Sedan,Pen,0,UPI,"809,706",8,Direct
18285,"31,503",2004,1,0,"1,265",367,Mahindra,HatchBack,Navi Mumbai,0,UPI,"836,099",8,Direct
18286,"34,909",2019,2,1,"1,581",598,Hyundai,Sedan,Thane,1,Net Banking,"811,127",7,In Direct
18287,"33,926",2014,2,0,"1,507",488,Mahindra,Sedan,Mumbai,0,UPI,"779,349",6,Direct
18288,"25,898",2017,1,0,"1,544",500,Maruti,HatchBack,Thane,1,Credit Card,"720,235",8,In Direct
18289,"30,482",2004,1,0,"1,534",600,Honda,Sedan,Pen,1,UPI,"619,928",7,In Direct
18290,"31,800",2019,1,0,"1,442",433,Maruti,HatchBack,Thane,0,Net Banking,"824,080",8,Direct
18291,"32,849",2017,1,0,"1,495",424,Honda,Sedan,Navi Mumbai,1,UPI,"719,119",6,Direct
18292,"29,414",2017,1,0,"1,347",401,Mahindra,Sedan,Thane,0,UPI,"697,108",5,Direct
18293,"33,801",2014,1,0,"1,574",344,Mahindra,HatchBack,Navi Mumbai,1,Net Banking,"826,532",8,Direct
18294,"32,523",2004,2,0,"1,269",451,Mahindra,Sedan,Thane,0,Net Banking,"834,073",8,In Direct
18295,"26,546",2004,2,0,"1,509",444,Hyundai,Sedan,Thane,1,UPI,"788,662",7,Direct
18296,"32,212",2007,1,1,"1,576",334,Honda,HatchBack,Navi Mumbai,0,Net Banking,"570,415",8,In Direct
18297,"29,193",2016,2,0,"1,253",482,Mahindra,HatchBack,Pen,0,Digital Wallet,"559,842",7,Direct
18298,"33,775",2019,1,1,"1,291",594,Maruti,Sedan,Navi Mumbai,1,UPI,"613,465",7,Direct
18299,"27,464",2012,2,1,"1,423",340,Mahindra,Sedan,Navi Mumbai,0,Net Banking,"614,274",6,Direct
18300,"28,671",2018,2,0,"1,462",372,Hyundai,Sedan,Thane,0,Digital Wallet,"649,808",7,Direct
18301,"26,619",2006,1,0,"1,363",523,Honda,HatchBack,Pen,1,Digital Wallet,"560,007",5,In Direct
18302,"31,323",2006,2,0,"1,256",449,Honda,Sedan,Mumbai,1,Digital Wallet,"703,644",8,Direct
18303,"31,007",2006,2,1,"1,258",313,Hyundai,Sedan,Pen,1,Credit Card,"697,289",5,Direct
18304,"29,780",2002,1,1,"1,599",513,Hyundai,HatchBack,Pen,0,UPI,"802,996",6,In Direct
18305,"26,747",2007,1,0,"1,528",414,Honda,Sedan,Mumbai,0,Net Banking,"746,398",5,Direct
18306,"30,842",2016,1,0,"1,389",409,Hyundai,Sedan,Mumbai,0,Digital Wallet,"693,442",5,In Direct
18307,"27,074",2009,1,0,"1,481",341,Maruti,Sedan,Navi Mumbai,0,Credit Card,"587,627",7,Direct
18308,"29,920",2004,1,1,"1,532",505,Honda,Sedan,Pen,1,Digital Wallet,"821,561",7,In Direct
18309,"32,621",2015,2,1,"1,459",425,Hyundai,Sedan,Pen,1,Net Banking,"826,630",6,In Direct
18310,"30,063",2003,1,1,"1,323",472,Maruti,HatchBack,Navi Mumbai,0,Credit Card,"847,252",8,In Direct
18311,"27,047",2018,2,0,"1,332",515,Honda,HatchBack,Pen,1,Net Banking,"590,208",6,In Direct
18312,"32,197",2001,1,1,"1,251",517,Maruti,Sedan,Thane,0,Credit Card,"766,276",6,Direct
18313,"32,555",2003,2,1,"1,238",456,Hyundai,Sedan,Pen,1,Credit Card,"826,242",8,In Direct
18314,"28,289",2006,1,1,"1,294",593,Mahindra,Sedan,Pen,1,Net Banking,"756,928",8,In Direct
18315,"31,545",2008,2,0,"1,465",343,Honda,HatchBack,Navi Mumbai,0,Net Banking,"738,701",5,In Direct
18316,"30,835",2005,2,1,"1,590",322,Mahindra,Sedan,Mumbai,1,Net Banking,"849,421",8,Direct
18317,"27,226",2009,2,1,"1,478",530,Hyundai,HatchBack,Mumbai,1,Credit Card,"652,550",8,Direct
18318,"27,930",2010,2,0,"1,508",494,Mahindra,Sedan,Navi Mumbai,0,Net Banking,"582,667",6,In Direct
18319,"26,789",2019,1,0,"1,294",389,Maruti,HatchBack,Thane,1,Net Banking,"600,000",7,Direct
18320,"28,289",2004,1,0,"1,391",301,Mahindra,HatchBack,Navi Mumbai,0,Credit Card,"745,256",7,In Direct
18321,"32,197",2008,2,0,"1,484",479,Hyundai,Sedan,Thane,0,Net Banking,"619,605",6,In Direct
18322,"33,026",2002,1,0,"1,327",389,Mahindra,HatchBack,Pen,1,Credit Card,"739,351",7,Direct
18323,"34,408",2009,1,0,"1,487",523,Mahindra,HatchBack,Navi Mumbai,1,Digital Wallet,"569,679",7,Direct
18324,"27,166",2005,1,1,"1,240",567,Honda,Sedan,Navi Mumbai,1,Net Banking,"633,693",6,Direct
18325,"29,108",2004,1,1,"1,589",532,Mahindra,Sedan,Mumbai,0,UPI,"838,276",8,Direct
18326,"31,017",2000,1,1,"1,578",373,Maruti,Sedan,Navi Mumbai,0,Credit Card,"802,898",5,Direct
18327,"31,605",2007,2,0,"1,321",371,Mahindra,HatchBack,Navi Mumbai,0,Digital Wallet,"666,792",7,Direct
18328,"32,942",2014,1,1,"1,211",471,Maruti,Sedan,Pen,0,Net Banking,"676,625",8,In Direct
18329,"25,822",2002,2,1,"1,250",374,Honda,HatchBack,Thane,0,UPI,"837,773",8,Direct
18330,"31,184",2003,2,0,"1,374",472,Honda,Sedan,Thane,1,Net Banking,"772,309",5,In Direct
18331,"28,443",2017,1,0,"1,235",407,Mahindra,Sedan,Pen,0,Credit Card,"679,902",7,Direct
18332,"34,560",2006,2,1,"1,451",313,Maruti,HatchBack,Pen,0,UPI,"634,706",8,In Direct
18333,"25,807",2017,2,1,"1,420",403,Mahindra,HatchBack,Navi Mumbai,0,UPI,"722,150",8,Direct
18334,"30,795",2003,2,0,"1,449",487,Maruti,Sedan,Navi Mumbai,1,Digital Wallet,"690,429",5,Direct
18335,"33,509",2019,1,0,"1,516",477,Mahindra,Sedan,Mumbai,0,UPI,"673,949",8,In Direct
18336,"27,241",2018,2,1,"1,485",368,Honda,Sedan,Pen,0,Net Banking,"698,654",5,Direct
18337,"26,997",2003,1,1,"1,386",343,Honda,HatchBack,Pen,0,Digital Wallet,"789,266",8,In Direct
18338,"33,233",2015,2,0,"1,544",351,Hyundai,Sedan,Navi Mumbai,0,Digital Wallet,"705,576",8,Direct
18339,"27,158",2002,1,1,"1,592",566,Honda,HatchBack,Pen,1,Credit Card,"669,555",5,Direct
18340,"34,441",2008,1,1,"1,525",346,Maruti,HatchBack,Mumbai,0,Net Banking,"730,592",6,Direct
18341,"31,184",2019,2,0,"1,522",328,Mahindra,Sedan,Mumbai,0,Net Banking,"636,532",8,In Direct
18342,"32,340",2015,2,1,"1,526",581,Honda,HatchBack,Navi Mumbai,0,Credit Card,"716,398",5,In Direct
18343,"32,254",2000,2,1,"1,391",486,Honda,Sedan,Navi Mumbai,1,Digital Wallet,"574,559",8,In Direct
18344,"25,176",2004,2,0,"1,385",484,Mahindra,HatchBack,Pen,0,Digital Wallet,"647,263",8,Direct
18345,"28,927",2005,2,1,"1,243",333,Mahindra,Sedan,Pen,1,UPI,"660,277",6,In Direct
18346,"29,399",2005,2,1,"1,496",586,Mahindra,Sedan,Thane,1,Digital Wallet,"667,902",6,In Direct
18347,"33,198",2011,1,1,"1,220",326,Hyundai,HatchBack,Mumbai,1,UPI,"783,475",6,In Direct
18348,"29,148",2003,2,0,"1,523",465,Honda,HatchBack,Thane,1,UPI,"588,484",5,Direct
18349,"25,652",2008,1,1,"1,262",300,Maruti,HatchBack,Mumbai,0,Digital Wallet,"721,102",7,In Direct
18350,"34,940",2016,1,1,"1,446",404,Mahindra,Sedan,Pen,0,Net Banking,"567,256",5,In Direct
18351,"26,489",2005,2,0,"1,478",432,Hyundai,Sedan,Thane,0,Credit Card,"809,227",6,In Direct
18352,"34,620",2019,2,1,"1,559",447,Mahindra,Sedan,Navi Mumbai,0,Credit Card,"612,654",5,Direct
18353,"33,256",2003,2,1,"1,517",583,Hyundai,HatchBack,Mumbai,0,UPI,"692,825",5,In Direct
18354,"32,350",2019,1,1,"1,416",528,Hyundai,HatchBack,Mumbai,1,Net Banking,"718,665",5,In Direct
18355,"32,887",2005,1,1,"1,494",360,Hyundai,Sedan,Mumbai,1,UPI,"611,013",5,Direct
18356,"31,736",2002,1,1,"1,358",536,Mahindra,HatchBack,Navi Mumbai,0,Net Banking,"712,672",7,Direct
18357,"28,393",2017,2,0,"1,299",352,Hyundai,Sedan,Navi Mumbai,0,Net Banking,"677,269",5,Direct
18358,"26,591",2018,1,1,"1,321",428,Mahindra,Sedan,Mumbai,1,Credit Card,"740,863",7,In Direct
18359,"26,896",2014,2,0,"1,462",556,Honda,Sedan,Pen,1,Digital Wallet,"711,977",8,Direct
18360,"32,622",2005,2,0,"1,307",356,Hyundai,Sedan,Navi Mumbai,0,Net Banking,"811,595",8,In Direct
18361,"31,139",2017,2,0,"1,403",402,Maruti,HatchBack,Thane,1,Net Banking,"711,979",5,In Direct
18362,"30,814",2005,2,1,"1,591",349,Honda,Sedan,Navi Mumbai,0,Net Banking,"680,502",8,Direct
18363,"25,938",2006,2,1,"1,513",515,Mahindra,HatchBack,Thane,0,Net Banking,"799,413",5,Direct
18364,"27,530",2017,1,1,"1,600",451,Honda,Sedan,Mumbai,1,UPI,"832,453",5,In Direct
18365,"26,198",2006,1,1,"1,266",559,Hyundai,HatchBack,Thane,1,UPI,"597,536",8,Direct
18366,"31,446",2006,2,0,"1,384",304,Honda,Sedan,Thane,1,Net Banking,"750,256",5,In Direct
18367,"27,859",2019,2,1,"1,376",530,Hyundai,Sedan,Mumbai,1,Net Banking,"601,004",5,In Direct
18368,"25,346",2011,1,0,"1,284",359,Honda,Sedan,Navi Mumbai,1,Net Banking,"748,021",6,In Direct
18369,"31,723",2014,2,0,"1,496",399,Honda,Sedan,Thane,1,UPI,"704,521",8,In Direct
18370,"29,904",2013,1,0,"1,489",596,Mahindra,Sedan,Thane,0,Credit Card,"759,320",6,Direct
18371,"26,535",2016,2,0,"1,337",543,Mahindra,HatchBack,Pen,0,Credit Card,"651,940",7,Direct
18372,"34,775",2018,1,1,"1,354",508,Honda,Sedan,Mumbai,1,UPI,"803,064",5,In Direct
18373,"31,117",2018,1,1,"1,387",552,Hyundai,Sedan,Navi Mumbai,0,Credit Card,"800,119",5,Direct
18374,"25,630",2013,1,1,"1,477",409,Maruti,HatchBack,Navi Mumbai,0,Net Banking,"598,597",6,In Direct
18375,"34,802",2004,2,1,"1,475",359,Hyundai,HatchBack,Navi Mumbai,1,Digital Wallet,"605,388",5,Direct
18376,"33,189",2000,1,0,"1,599",565,Honda,Sedan,Mumbai,0,Net Banking,"674,346",7,Direct
18377,"33,542",2005,1,1,"1,364",554,Maruti,HatchBack,Thane,1,Digital Wallet,"743,602",5,In Direct
18378,"26,641",2012,1,0,"1,388",320,Maruti,Sedan,Pen,1,Digital Wallet,"830,331",8,Direct
18379,"30,998",2005,2,0,"1,547",400,Maruti,Sedan,Thane,1,Digital Wallet,"746,077",6,Direct
18380,"27,394",2005,2,0,"1,560",323,Hyundai,Sedan,Mumbai,1,UPI,"649,571",6,In Direct
18381,"27,010",2019,1,0,"1,576",378,Hyundai,Sedan,Navi Mumbai,1,Digital Wallet,"571,562",6,In Direct
18382,"31,704",2002,1,1,"1,216",600,Honda,Sedan,Pen,1,Credit Card,"677,762",7,Direct
18383,"32,529",2009,2,1,"1,256",414,Honda,Sedan,Thane,0,Net Banking,"607,308",8,In Direct
18384,"28,637",2003,2,0,"1,416",586,Maruti,Sedan,Mumbai,1,UPI,"676,351",5,Direct
18385,"27,187",2013,1,0,"1,441",325,Mahindra,Sedan,Mumbai,0,UPI,"750,907",7,Direct
18386,"33,381",2010,1,0,"1,227",308,Honda,Sedan,Pen,1,Net Banking,"759,898",8,In Direct
18387,"31,349",2010,2,1,"1,352",421,Hyundai,Sedan,Mumbai,0,UPI,"710,430",6,Direct
18388,"26,587",2008,2,0,"1,290",433,Maruti,Sedan,Navi Mumbai,0,Net Banking,"849,020",6,In Direct
18389,"25,713",2019,2,0,"1,267",584,Hyundai,Sedan,Thane,1,Credit Card,"659,376",7,Direct
18390,"27,279",2002,1,0,"1,414",420,Maruti,HatchBack,Thane,0,Net Banking,"711,073",8,In Direct
18391,"34,774",2005,1,0,"1,465",528,Maruti,HatchBack,Mumbai,0,Net Banking,"789,151",5,Direct
18392,"28,348",2014,1,0,"1,516",580,Maruti,HatchBack,Thane,1,UPI,"839,311",6,In Direct
18393,"33,442",2002,1,0,"1,319",383,Maruti,HatchBack,Navi Mumbai,1,Digital Wallet,"815,606",5,Direct
18394,"32,035",2016,1,1,"1,501",488,Mahindra,HatchBack,Thane,0,UPI,"834,347",5,Direct
18395,"30,379",2013,1,0,"1,390",560,Mahindra,HatchBack,Thane,1,Credit Card,"817,379",8,Direct
18396,"32,492",2017,1,0,"1,542",301,Mahindra,HatchBack,Pen,1,Net Banking,"779,799",7,In Direct
18397,"34,087",2003,2,0,"1,350",348,Maruti,HatchBack,Navi Mumbai,1,Net Banking,"589,153",6,Direct
18398,"27,910",2015,2,1,"1,410",357,Maruti,Sedan,Mumbai,0,Credit Card,"586,210",6,Direct
18399,"33,502",2015,2,0,"1,592",579,Mahindra,HatchBack,Navi Mumbai,0,Net Banking,"827,058",8,In Direct
18400,"27,394",2002,2,0,"1,487",452,Maruti,HatchBack,Pen,1,UPI,"634,585",7,In Direct
18401,"26,877",2006,2,1,"1,562",372,Mahindra,Sedan,Navi Mumbai,0,Credit Card,"595,512",6,Direct
18402,"32,788",2009,2,0,"1,388",405,Mahindra,HatchBack,Pen,0,Digital Wallet,"679,520",8,In Direct
18403,"26,678",2009,2,1,"1,515",358,Honda,Sedan,Navi Mumbai,1,Digital Wallet,"591,941",6,Direct
18404,"28,955",2019,1,0,"1,477",387,Hyundai,Sedan,Thane,0,Credit Card,"791,672",8,In Direct
18405,"27,874",2014,1,1,"1,464",527,Maruti,HatchBack,Mumbai,0,Digital Wallet,"727,849",7,In Direct
18406,"26,807",2005,1,1,"1,373",464,Maruti,Sedan,Mumbai,0,Digital Wallet,"596,941",7,In Direct
18407,"30,140",2009,2,1,"1,321",588,Maruti,Sedan,Pen,0,UPI,"552,425",7,In Direct
18408,"28,590",2013,1,1,"1,581",400,Maruti,HatchBack,Thane,0,UPI,"695,000",7,Direct
18409,"30,475",2019,2,1,"1,209",470,Maruti,Sedan,Thane,1,Credit Card,"833,342",7,Direct
18410,"28,526",2012,1,1,"1,345",483,Honda,Sedan,Thane,0,Net Banking,"562,547",8,Direct
18411,"34,672",2015,2,0,"1,276",489,Honda,HatchBack,Mumbai,1,Credit Card,"649,190",8,In Direct
18412,"31,490",2002,1,1,"1,465",427,Hyundai,HatchBack,Pen,0,Digital Wallet,"735,801",5,In Direct
18413,"34,783",2007,1,0,"1,538",396,Hyundai,HatchBack,Pen,1,UPI,"801,059",7,Direct
18414,"30,249",2009,1,1,"1,337",519,Maruti,Sedan,Thane,1,Net Banking,"634,576",7,Direct
18415,"26,391",2000,2,1,"1,598",391,Hyundai,HatchBack,Mumbai,1,Credit Card,"829,713",5,Direct
18416,"25,008",2003,1,1,"1,413",549,Hyundai,HatchBack,Navi Mumbai,1,Digital Wallet,"810,841",8,Direct
18417,"31,151",2017,1,0,"1,399",305,Honda,Sedan,Mumbai,0,UPI,"712,823",6,In Direct
18418,"27,798",2014,1,1,"1,277",340,Mahindra,HatchBack,Pen,0,Credit Card,"758,799",6,Direct
18419,"27,569",2003,2,1,"1,258",343,Mahindra,HatchBack,Mumbai,1,Net Banking,"709,303",7,Direct
18420,"32,623",2012,2,0,"1,356",537,Mahindra,HatchBack,Mumbai,1,UPI,"792,968",8,Direct
18421,"25,611",2015,2,1,"1,465",301,Honda,Sedan,Navi Mumbai,1,Digital Wallet,"751,918",8,In Direct
18422,"34,308",2008,2,0,"1,469",403,Hyundai,Sedan,Pen,1,Digital Wallet,"806,202",7,In Direct
18423,"30,706",2004,2,1,"1,490",398,Mahindra,HatchBack,Pen,1,Digital Wallet,"627,416",5,Direct
18424,"25,205",2002,1,0,"1,231",441,Maruti,Sedan,Mumbai,1,Digital Wallet,"836,347",7,Direct
18425,"27,962",2006,1,0,"1,233",425,Hyundai,Sedan,Thane,1,Credit Card,"565,313",5,In Direct
18426,"30,458",2004,1,1,"1,507",505,Hyundai,HatchBack,Mumbai,0,Net Banking,"696,526",8,Direct
18427,"26,146",2004,2,0,"1,482",378,Mahindra,HatchBack,Navi Mumbai,1,UPI,"822,650",7,In Direct
18428,"28,191",2015,1,1,"1,297",351,Maruti,Sedan,Thane,1,UPI,"761,707",7,In Direct
18429,"33,983",2002,1,1,"1,475",486,Honda,HatchBack,Thane,0,Credit Card,"727,167",6,In Direct
18430,"31,087",2007,2,1,"1,381",400,Maruti,Sedan,Thane,0,Net Banking,"650,611",8,Direct
18431,"34,208",2006,1,0,"1,215",518,Honda,HatchBack,Mumbai,1,UPI,"601,842",8,In Direct
18432,"34,021",2001,1,1,"1,273",506,Honda,HatchBack,Navi Mumbai,1,Digital Wallet,"553,483",6,In Direct
18433,"32,019",2015,2,0,"1,245",442,Maruti,HatchBack,Navi Mumbai,1,Digital Wallet,"619,447",8,In Direct
18434,"27,659",2011,2,1,"1,383",489,Mahindra,HatchBack,Mumbai,1,UPI,"770,731",8,In Direct
18435,"27,887",2003,1,0,"1,248",415,Maruti,HatchBack,Navi Mumbai,1,Credit Card,"587,769",6,Direct
18436,"32,194",2009,2,1,"1,570",460,Honda,HatchBack,Mumbai,0,Net Banking,"715,343",5,In Direct
18437,"28,492",2006,2,0,"1,514",535,Maruti,Sedan,Navi Mumbai,1,Credit Card,"772,982",8,In Direct
18438,"27,003",2017,1,1,"1,572",424,Maruti,Sedan,Thane,1,UPI,"810,645",7,Direct
18439,"31,141",2009,1,1,"1,204",391,Maruti,HatchBack,Pen,0,Digital Wallet,"823,740",7,In Direct
18440,"33,217",2015,1,1,"1,579",362,Maruti,Sedan,Thane,0,Digital Wallet,"565,624",6,In Direct
18441,"27,241",2010,1,0,"1,540",411,Mahindra,Sedan,Navi Mumbai,1,UPI,"838,768",7,In Direct
18442,"29,834",2000,1,1,"1,420",561,Honda,Sedan,Mumbai,1,Net Banking,"848,990",7,In Direct
18443,"27,599",2011,1,0,"1,472",488,Maruti,Sedan,Pen,1,Net Banking,"788,275",8,Direct
18444,"34,356",2012,2,0,"1,432",501,Maruti,HatchBack,Navi Mumbai,0,Credit Card,"629,449",7,In Direct
18445,"28,933",2017,1,1,"1,330",548,Hyundai,HatchBack,Thane,1,UPI,"616,955",7,Direct
18446,"33,717",2004,1,1,"1,468",403,Hyundai,HatchBack,Thane,0,Net Banking,"579,835",6,Direct
18447,"26,162",2010,1,1,"1,344",449,Maruti,HatchBack,Pen,0,UPI,"674,083",5,Direct
18448,"25,585",2003,1,1,"1,453",447,Maruti,HatchBack,Thane,1,UPI,"631,199",6,Direct
18449,"29,361",2002,2,1,"1,322",479,Honda,Sedan,Navi Mumbai,1,UPI,"813,481",6,Direct
18450,"29,783",2009,1,0,"1,563",417,Maruti,HatchBack,Pen,1,Net Banking,"733,739",6,In Direct
18451,"28,313",2014,2,1,"1,258",565,Honda,HatchBack,Mumbai,0,Digital Wallet,"570,186",5,Direct
18452,"26,569",2011,1,1,"1,581",532,Honda,Sedan,Thane,1,Credit Card,"696,955",5,In Direct
18453,"26,041",2010,1,0,"1,464",479,Mahindra,Sedan,Thane,0,Credit Card,"805,679",8,Direct
18454,"26,987",2004,2,1,"1,401",575,Mahindra,HatchBack,Mumbai,0,UPI,"664,419",8,In Direct
18455,"25,451",2009,2,1,"1,265",478,Maruti,HatchBack,Pen,0,Digital Wallet,"681,272",8,Direct
18456,"32,331",2009,2,1,"1,309",321,Hyundai,HatchBack,Thane,0,UPI,"748,544",7,Direct
18457,"30,750",2013,2,1,"1,446",425,Honda,HatchBack,Navi Mumbai,0,Credit Card,"780,638",5,In Direct
18458,"29,291",2003,1,0,"1,362",489,Honda,HatchBack,Pen,1,Net Banking,"824,245",7,Direct
